CallerClass,CallerMethod,Permission
android/support/v7/internal/app/WindowDecorActionBar$ActionModeImpl,onMenuItemSelected,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ActionMenuItemView,onClick,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ListMenuItemView,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/BaseMenuPresenter,onCloseMenu,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ActionMenuItemView,onTouchEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v4/media/TransportMediator,dispatchKeyEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/BaseMenuPresenter,onSubMenuSelected,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewPager,executeKeyEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewPager,dispatchKeyEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/PagerTabStrip,onTouchEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/ToolbarActionBar,setDisplayShowCustomEnabled,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/DrawerLayout,onInterceptTouchEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ExpandedMenuView,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v7/app/ActionBarActivity,startSupportActionMode,android.permission.INTERACT_ACROSS_USERS
android/support/v4/print/PrintHelper,printBitmap,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/ToolbarActionBar,setDisplayShowTitleEnabled,android.permission.INTERACT_ACROSS_USERS
android/support/v7/app/ActionBarActivity,onCreatePanelMenu,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ActionMenuItemView,initialize,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/BaseMenuPresenter,getItemView,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ListMenuItemView,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/BaseMenuPresenter,createItemView,android.permission.INTERACT_ACROSS_USERS
android/support/v4/print/PrintHelper,printBitmap,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ActionMenuItem,invoke,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar$ActionModeImpl,setSubtitle,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ActionMenuItem,setTitle,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/GestureDetectorCompat,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v7/app/ActionBarActivity,onBackPressed,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ActionMenuItemView,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/GestureDetectorCompat,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/BaseMenuPresenter,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ActionProvider,refreshVisibility,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/ToolbarActionBar,setListNavigationCallbacks,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/SwipeRefreshLayout,onMeasure,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewPager,endFakeDrag,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/DrawerLayout,openDrawer,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/ToolbarActionBar,onConfigurationChanged,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/GestureDetectorCompat,onTouchEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/ActionBarPolicy,getStackedTabMaxWidth,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar$ActionModeImpl,setTitle,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar$TabImpl,setContentDescription,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ActionProvider,subUiVisibilityChanged,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/ToolbarActionBar,startActionMode,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar$ActionModeImpl,setTitle,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/ToolbarActionBar,setWindowTitle,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/BaseMenuPresenter,getMenuView,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/DrawerLayout,closeDrawers,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/DrawerLayout,requestDisallowInterceptTouchEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/ToolbarActionBar,setSubtitle,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/ViewDragHelper,continueSettling,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/ToolbarActionBar,setTitle,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ActionMenuItemView,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/BaseMenuPresenter,initForMenu,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/ToolbarActionBar,setTitle,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewPager,fakeDragBy,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ActionProvider,onCreateActionView,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/ActionMenuItemView,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/SupportActionModeWrapper,setSubtitle,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/DrawerLayout,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuItemImpl,setShowAsActionFlags,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewPager,setPageMarginDrawable,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/DialogFragment,dismissAllowingStateLoss,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/CursorAdapter,getView,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/ViewPropertyAnimatorCompatSet,start,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/CursorAdapter,getDropDownView,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/DialogFragment,onAttach,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuItemImpl,setActionView,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/CursorAdapter,newDropDownView,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/DrawerLayout,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/SupportMenuInflater,inflate,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuBuilder,clear,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/DialogFragment,onCreateDialog,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/DrawerLayout,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentActivity,supportStartPostponedEnterTransition,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/DialogFragment,getLayoutInflater,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar,hideForSystem,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuItemImpl,setActionView,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/SupportActionModeWrapper,setTitle,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentActivity,onBackPressed,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/ActionBarDrawerToggle,onOptionsItemSelected,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewPager,setPageTransformer,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/ActivityCompat,startPostponedEnterTransition,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuBuilder,setGroupEnabled,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/ActionBarDrawerToggle,onDrawerOpened,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/ActionBarDrawerToggle,onConfigurationChanged,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/ContentLoadingProgressBar,onDetachedFromWindow,android.permission.INTERACT_ACROSS_USERS
android/support/v13/app/FragmentTabHost,onTabChanged,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuBuilder,setGroupCheckable,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar,doShow,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/ActionBarDrawerToggle,onDrawerClosed,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuBuilder,setGroupVisible,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewPropertyAnimatorCompat,start,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewPager,setOffscreenPageLimit,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentPagerAdapter,finishUpdate,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentActivity,onKeyDown,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuItemImpl,collapseActionView,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentStatePagerAdapter,destroyItem,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar,show,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentActivity,onMenuItemSelected,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/ExploreByTouchHelper,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/SupportActionModeWrapper,setTitle,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewParentCompat,requestSendAccessibilityEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuBuilder,removeItemAt,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/DialogFragment,onStop,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewPager,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/DialogFragment,onDestroyView,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/StandaloneActionMode,onSubMenuSelected,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuBuilder,removeGroup,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentStatePagerAdapter,finishUpdate,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/StandaloneActionMode,onMenuItemSelected,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentTabHost,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/Fragment,getText,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/SupportActionModeWrapper$CallbackWrapper,onDestroyActionMode,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/DrawerLayout,setDrawerShadow,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentStatePagerAdapter,setPrimaryItem,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/ExploreByTouchHelper,dispatchHoverEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentActivity,onPanelClosed,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuItemImpl,expandActionView,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentTabHost,<init>,android.permission.INTERACT_ACROSS_USERS
android/support/v4/widget/DrawerLayout,setDrawerLockMode,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/Fragment,getString,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuItemImpl,setActionViewExpanded,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/DialogFragment,onActivityCreated,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar,hide,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentActivity,onCreatePanelMenu,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentPagerAdapter,instantiateItem,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuBuilder,clearAll,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/SupportActionModeWrapper,finish,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentActivity,onConfigurationChanged,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/DialogFragment,onDismiss,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuPopupHelper,onCloseMenu,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar,showForSystem,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentActivity,onCreateView,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuItemImpl,hasCollapsibleActionView,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentStatePagerAdapter,instantiateItem,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewParentCompatICS,requestSendAccessibilityEvent,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/SupportActionModeWrapper,setSubtitle,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/FragmentPagerAdapter,setPrimaryItem,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/SupportActionModeWrapper,invalidate,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/DialogFragment,onStart,android.permission.INTERACT_ACROSS_USERS
android/support/v4/app/DialogFragment,onSaveInstanceState,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/menu/MenuPopupHelper,onSubMenuSelected,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/view/StandaloneActionMode,onMenuModeChange,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar,setHomeActionContentDescription,android.permission.INTERACT_ACROSS_USERS
android/service/voice/VoiceInteractionSession,onCreate,android.permission.INTERACT_ACROSS_USERS
android/support/v4/view/ViewPager,setCurrentItem,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar,setHomeAsUpIndicator,android.permission.INTERACT_ACROSS_USERS
android/service/wallpaper/WallpaperService,onCreate,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/widget/ActionBarContextView,initForMode,android.permission.INTERACT_ACROSS_USERS
android/service/voice/VoiceInteractionSessionService,onCreate,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/app/WindowDecorActionBar,setHomeActionContentDescription,android.permission.INTERACT_ACROSS_USERS
android/support/v7/internal/widget/ActionBarContainer,jumpDrawablesToCurrentState,android.permission.INTERACT_ACROSS_USERS
android/speech/tts/TextToSpeechService,onCreate,android.permission.INTERACT_ACROSS_USERS
android/speech/tts/TextToSpeechService,onDestroy,android.permission.INTERACT_ACROSS_USERS
